,header,title,favorite,price,category,creator
835,EASY DIY・아포코팡파레,DIY 데이지 자수 메시 파우치백 키트,276,"35,000원",EASY DIY,아포코팡파레
836,공예・블랙탄,내 손으로 수제화 장인처럼! 나만의 가죽 슬리퍼 만들기,278,"월 83,300원",공예,블랙탄
837,EASY DIY・고니네미,DIY 유리병 이끼 테라리움 만들기 키트,269,"29,500원",EASY DIY,고니네미
838,굿즈・오키프,포근함을 선사하는 천연 비누,272,"9,900원",굿즈,오키프
839,공예・소호연,"부드러운 패브릭으로, 전통과 캐주얼을 더해 완성하는 선물 포장",273,"월 57,900원",공예,소호연
840,공예・핑키미아,"처음이어도 쉽게, 니팅룸을 이용해 다양한 뜨개 소품 만들기",268,"월 65,140원",공예,핑키미아
841,부업/창업/재테크・장사 권프로,동네 장사로 살아남기 위한 특별한 전략!,265,"월 45,632원",부업/창업/재테크,장사 권프로
842,EASY DIY・허니멜로공방,DIY 코바늘 달걀후라이 수세미 키트,269,"13,900원",EASY DIY,허니멜로공방
843,운동・지니,홈라이딩으로 건강과 취미를 동시에 챙기자!,264,"월 25,900원",운동,지니
844,라이프 스타일・윤김지영,페미니스트 철학자 윤김지영의 페미니즘 입문,267,"월 45,600원",라이프 스타일,윤김지영
845,디지털 드로잉・Woody,선으로 모든 것을! 디지털 빈티지 라인 드로잉 (feat. iPad),269,"월 37,900원",디지털 드로잉,Woody
846,공예・키다리대나무,더 크게 엮는 라탄 소품과 가구로 나의 일상을 채워봐요,266,"월 72,830원",공예,키다리대나무
847,커리어・진용진,구독자 175만 진용진이 알려드립니다. 진짜 현실적으로 유튜브 수익창출하는 법!,267,"월 25,740원",커리어,진용진
848,요리/음료・이양지의 부엌학교,쉽고 맛있는 데일리 발효 소스와 활용요리,266,"월 52,900원",요리/음료,이양지의 부엌학교
849,라이프 스타일・클래스101,크리에이터 가이드 : 당신도 몰랐던 당신의 가치를 발견하다,254,101원,라이프 스타일,클래스101
850,공예・로보트리,"""로봇은 어떻게 움직여요?"" 아이 질문에 페이퍼토이로 답해주기",261,"월 45,900원",공예,로보트리
851,EASY DIY・해피해피츄,DIY 화과자 천연비누 키트,263,"32,900원",EASY DIY,해피해피츄
852,미술・Chany,펜과 색연필로 표현하는 나만의 감성적인  패션 일러스트,261,"월 38,900원",미술,Chany
853,사진/영상・클래스101,[성공하기] 유튜브에서 성공하기 - 올해는 꼭 유튜버의 꿈을!,259,"월 84,141원",사진/영상,클래스101
854,EASY DIY・해피해피츄,DIY 천연 샴푸바 만들기 키트,253,"42,000원",EASY DIY,해피해피츄
855,요리/음료・Leon's Flower,"꽃을 피워내는 힐링시간, 앙금플라워떡케이크 시작하기!",252,"월 43,900원",요리/음료,Leon's Flower
856,음악・소리집시,"희노애락을 담은 가락, 나의 첫 판소리",255,"월 31,900원",음악,소리집시
857,라이프 스타일・디센터,세상에 없던 타로 혁명! 비욘드 타로 텔링,253,"월 43,500원",라이프 스타일,디센터
858,굿즈・클래스101,"약국의 센티멘탈 감성이 짙게 묻은 굿즈, 최대 40% 할인!",247,"10,450원",굿즈,클래스101
859,굿즈・블뤼떼 BLUTE,블뤼떼 클래식 향수 & 디퓨저 6종 ,246,"19,500원",굿즈,블뤼떼 BLUTE
860,공예・주노준호,"방 안의 작은 세상, 내 손으로 만드는 비바리움",245,"월 108,076원",공예,주노준호
861,공예・시은맘,[꿀조합 할인🍯] 꼼지락 작업실에서 코바늘 인형에 푹 빠져봐요. 입문~중급 코스,247,"월 49,916원",공예,시은맘
862,EASY DIY・클래스101,DIY 딥펜 캘리그라피 깃털펜 깃털만년필 실링왁스 풀세트,245,"32,400원",EASY DIY,클래스101
863,요리/음료・송이버섯,"죄책감 없는 달콤한 한입, 글루텐프리 비건 홈 베이킹",238,"월 52,900원",요리/음료,송이버섯
864,공예・버블라임,친환경 클레이로 만들어요! 아이도 할 수 있는 나만의 비누 만들기,238,"월 56,900원",공예,버블라임
865,공예・체리크라프트,"홀로그램처럼 일상을 반짝일 PVC 소품, 내 손으로 만들기",232,"월 46,900원",공예,체리크라프트
866,EASY DIY・조은나무,DIY 수채화 투명캘리엽서 만들기 키트 (캘리그라피 기초교재+설명영상),228,"24,000원",EASY DIY,조은나무
867,EASY DIY・아트온,DIY 나이트뷰 스크래치 아트 키트(6종),234,"13,750원",EASY DIY,아트온
868,디지털기기/ACC・클래스101,완벽한 홈 레코딩을 위한 장비 모음,234,"34,500원",디지털기기/ACC,클래스101
869,라이프 스타일・유유밀란,"새로운 춤의 장르, 유유밀란과 함께 '보깅댄스' 배우기",225,"월 30,388원",라이프 스타일,유유밀란
870,미술재료・클래스101,파버카스텔 수채 색연필 세트 22% + 꿀조합 클래스 ~24% 할인,224,"월 27,800원",미술재료,클래스101
871,미술・마음의 정원,"수묵 담채화와 캘리그라피의 아름다운 조화, 운치있게 운필있게!",222,"월 55,531원",미술,마음의 정원
872,EASY DIY・메리데이,DIY 화이트 원형 자개모빌 키트,224,"18,900원",EASY DIY,메리데이
873,공예・클래스101,[꿀조합 할인🍯] 멘티자수와 함께하는 프랑스 자수의 모든 것,215,"월 42,583원",공예,클래스101
874,미술・복숭아,수채화로 떠나는 유럽 여행: 그림으로 만나는 소박한 독일 일상,213,"월 48,134원",미술,복숭아
875,굿즈・클래스101,우븐온룸스 리틀위버 핸드위빙 DIY KIT,216,"57,000원",굿즈,클래스101
876,사진/영상・김수민필름,셀프 육아 영상 만들기! 휴대폰으로 만드는 영화 같은 육아 영상,218,"월 43,200원",사진/영상,김수민필름
877,굿즈・클래스101,시은맘 4번째 DIY 키트! 동물친구들 미니 헌팅트로피,214,"43,000원",굿즈,클래스101
878,EASY DIY・셀레네,"DIY 프리저브드, 드라이 플라워 가랜드 키트",207,"32,000원",EASY DIY,셀레네
879,미술・르쏭드쇼아 최유나,"지친 나를 위해, 프랑스 미술 교육의 기초로 나만의 가치를 찾다",205,"월 43,600원",미술,르쏭드쇼아 최유나
880,EASY DIY・클래스101,DIY 실링왁스 캘리그라피 입문 메세지 인장 세트,209,"15,500원",EASY DIY,클래스101
881,EASY DIY・슬로우모먼츠,DIY 마블 스톤 블랭킷 코바늘 키트 (동영상 포함),209,"40,584원",EASY DIY,슬로우모먼츠
882,EASY DIY・하루취미,DIY 호두나무 우드카빙 버터나이프 키트,203,"20,100원",EASY DIY,하루취미
883,EASY DIY・이본느모건 ,DIY 프랑스자수 투명자수액자 키트 - 은엽 아카시아 Mimosa,212,"22,500원",EASY DIY,이본느모건 
884,미술・조각가 깨봉,"손 끝으로 완성하는 예술, 조각가 깨봉과 함께 하는 조소 입문",204,"월 61,180원",미술,조각가 깨봉
885,공예・Rose,Paris의 플로리스트와 함께 감각적인 홈 플라워 스타일링 시작하기,203,"월 48,900원",공예,Rose
886,직무・인싸담당자 Jacob,"자소서부터 면접까지, 인싸담당자가 알려주는 취업의 모든 것!",206,"월 49,640원",직무,인싸담당자 Jacob
887,문구/도서・오키프,책 <오키프의 천연 수제 비누> + 수제 비누 추천,207,"14,400원",문구/도서,오키프
888,직무・노가다헌터,엑셀에 날개를 달다,201,"월 47,520원",직무,노가다헌터
889,EASY DIY・허바솝,DIY 카렌듈라 비누 4개 만들기 키트,203,"19,000원",EASY DIY,허바솝
890,EASY DIY・쪼만한마을,DIY 레진아트 키링/거치대 만들기 키트,204,"28,900원",EASY DIY,쪼만한마을
891,공예・까미집사,댕냥이를 위한 집사의 선물! 재봉틀 반려동물 용품 만들기,199,"월 57,400원",공예,까미집사
892,미술재료・클래스101,파버카스텔 만년필 + 캘리그라피 클래스 꿀조합 -32%,194,"7,000원",미술재료,클래스101
893,굿즈・쌀이공방,반려견 / 반려묘 액자 ,199,"49,000원",굿즈,쌀이공방
894,디지털기기/ACC・클래스101,"애플워치 4 GPS+Celluar 44mm, 20%할인",196,"월 105,440원",디지털기기/ACC,클래스101
895,EASY DIY・블리소이,DIY 앙리마티스 베이직 7oz 소이캔들 키트(2개 완성),189,"24,900원",EASY DIY,블리소이
896,공예・클래스101,"[꿀조합 할인🍯] 세상의 모든 귀여움, 다양한 스타일로 코바늘 인형 만들기",197,"월 44,176원",공예,클래스101
897,EASY DIY・소크아트,DIY 복숭아 케이크 버블바 배쓰밤 입욕제 만들기 키트,189,"55,000원",EASY DIY,소크아트
898,굿즈・오키프,영롱한 탄생석 & 초콜릿 비누 3종 ,193,"17,000원",굿즈,오키프
899,자기계발・김봉준,"연봉을 2배로 올리는 방법, '강점'으로 설계하는 일잘러 커리어",193,"월 50,520원",자기계발,김봉준
900,디지털 드로잉・김현이,"자유롭고 쉽게, 내 캐릭터에 생기를 불어넣는 애니메이션 만들기",185,"월 37,900원",디지털 드로잉,김현이
901,EASY DIY・클래스101,DIY 딥펜 캘리그라피 스타터 키트 세트,183,"41,400원",EASY DIY,클래스101
902,EASY DIY・클래스101,DIY 실링왁스 캘리그라피 마카롱 고양이 인장 세트,186,"18,400원",EASY DIY,클래스101
903,EASY DIY・해피해피츄,DIY 휴대용 손소독제 만들기 키트,175,"25,900원",EASY DIY,해피해피츄
904,미술재료・클래스101,최대 38%할인! 만년필만 써보셨어요? 다양한 재료로 시작하는 캘리그래피 키트 4종,176,"35,900원",미술재료,클래스101
905,미술재료・클래스101,최대 20%할인! 망쳐도 수정이 가능하다고?! 과슈 키트 3종,176,"44,000원",미술재료,클래스101
906,굿즈・아포코팡파레,매쉬 백 2종 ,171,"21,000원",굿즈,아포코팡파레
907,EASY DIY・해피해피츄,DIY 머랭쿠키 디저트 비누 만들기 키트,182,"37,900원",EASY DIY,해피해피츄
908,미술・클래스101,"[꿀조합 할인🍯] 펜크래프트 X 핀든아트, 그림과 글씨, 둘 다 차근히 배워보고 싶을 때",181,"월 48,499원",미술,클래스101
909,굿즈・올라라탄,우드 트레이,177,"44,900원",굿즈,올라라탄
910,헬스/뷰티/ACC・별쌤&솔쌤,"솔쌤 별쌤의 체형교정 홈 필라테스 도구 ""뷰릿 벨트""",171,"72,000원",헬스/뷰티/ACC,별쌤&솔쌤
911,부업/창업/재테크・현민쌤,현민쌤의 부동산 경매! 알고 투자할 것인가? 모르고 투자할 것인가?,176,"월 47,780원",부업/창업/재테크,현민쌤
912,공예・스튜디오 브이오엘,"우아하지만 세련되게, 브이오엘의 전통매듭 액세서리 클래스",173,"월 51,900원",공예,스튜디오 브이오엘
913,라이프 스타일・백설기,"새롭게 변신해볼까? 나에게 어울리는 옷 찾고, 센스있게 옷 잘입는 법 배우기",177,"월 41,300원",라이프 스타일,백설기
914,악기/음악・클래스101,"귀엽고 신기한 악기 오타마톤 18종, 단독 최대 14%할인",175,"33,900원",악기/음악,클래스101
915,굿즈・클래스101,인기 크리에이터 시은맘 땅콩 브로치 DIY키트 (50개 분량),170,"18,900원",굿즈,클래스101
916,미술・Gunner,유화의 기초부터 차근차근 배워서 화가로 데뷔하자!,174,"월 52,714원",미술,Gunner
917,라이프 스타일・핑크모모,"달콤한 상상을 담아, 귀여운 나만의 3D네일아트! ",170,"월 60,900원",라이프 스타일,핑크모모
918,디지털 드로잉・jennybhr,"내 일상을 따뜻한 동화 속 이야기처럼, 아이패드로 그려보기",163,"월 37,900원",디지털 드로잉,jennybhr
919,디지털기기/ACC・클래스101,가장 가벼운 노트북 - LG 그램 24% 할인,160,"월 358,000원",디지털기기/ACC,클래스101
920,부업/창업/재테크・향기TV,"향기TV가 알려주는 쇼핑몰 사업 , 레드오션 시장에서 블루오션을 찾는법",162,"월 49,520원",부업/창업/재테크,향기TV
921,부업/창업/재테크・벤처캐피탈리스트 제이,"소프트뱅크벤처스 심사역에게 듣는다, 벤처캐피탈101!",160,"월 69,524원",부업/창업/재테크,벤처캐피탈리스트 제이
922,공예재료・클래스101,책 <마크라메 북클래스> + 마크라메 DIY 2종 추천,165,"12,600원",공예재료,클래스101
923,악기/음악・클래스101,"입문자를 위한 네코즈 칼림바+하드케이스, 최대 22%할인",166,"35,000원",악기/음악,클래스101
924,공예・클래스101,[꿀조합 할인🍯] 실로 뜰 수 있는 모든 것! 대바늘과 코바늘 입문하기,165,"월 42,500원",공예,클래스101
925,EASY DIY・셀레네,DIY 금전운을 부르는 골든볼 포인트 프리저브드 가랜드 키트,163,"25,500원",EASY DIY,셀레네
926,공예・홀쥬 ,[MINI] 온국민 필수클래스 손소독제와 비누만들기,164,"월 20,000원",공예,홀쥬 
927,직무・카카오 김진경,전국민을 대상으로 광고하는 법! 카카오톡 비즈보드 광고 세팅 A to Z,152,"월 33,000원",직무,카카오 김진경
928,EASY DIY・리얼브릭,DIY 오리지널 미니어처 미니벽돌 벽난로&보관함 풀세트 만들기 키트,149,"32,900원",EASY DIY,리얼브릭
929,공예・그린스테이구,"천연순록이끼, 감각을 깨우는 디자인으로 완성해요!",150,"월 66,583원",공예,그린스테이구
930,EASY DIY・클래스101,캘리그라피 입문 세트 (펜7종+워크북),154,"27,800원",EASY DIY,클래스101
931,EASY DIY・하하포포네숲,DIY 프리저브드플라워 수틀액자 유채꽃밭 만들기 키트,147,"22,800원",EASY DIY,하하포포네숲
932,미술재료・클래스101,30%할인! 까렌다쉬 최고급 네오 오일 파스텔 48색 ,145,"월 22,900원",미술재료,클래스101
933,푸드/키친・클래스101,내추럴한 멋이 있는 라탄 컵홀더,155,"8,100원",푸드/키친,클래스101
934,EASY DIY・크리에이터스 랩,DIY 휴대용 티트리 손소독제 만들기 키트,145,"23,000원",EASY DIY,크리에이터스 랩
935,EASY DIY・고니네미,DIY 미니정원 이끼 테라리움 만들기 키트,148,"20,500원",EASY DIY,고니네미
936,미술・록(錄 : 기록할록) ,"쉽게 배워서, 알차게 응용하는 실크스크린 클래스",152,"월 50,900원",미술,록(錄 : 기록할록) 
937,EASY DIY・부엔롤로,DIY 아로마 모스큐브 모기퇴치 키트,153,"34,920원",EASY DIY,부엔롤로
